ID;RegioS;Perioden;TotaleBevolking_1;Mannen_2;Vrouwen_3;JongerDan5Jaar_4;k_5Tot10Jaar_5;k_10Tot15Jaar_6;k_15Tot20Jaar_7;k_20Tot25Jaar_8;k_25Tot45Jaar_9;k_45Tot65Jaar_10;k_65Tot80Jaar_11;k_80JaarOfOuder_12;JongerDan5Jaar_13;k_5Tot10Jaar_14;k_10Tot15Jaar_15;k_15Tot20Jaar_16;k_20Tot25Jaar_17;k_25Tot45Jaar_18;k_45Tot65Jaar_19;k_65Tot80Jaar_20;k_80JaarOfOuder_21;TotaleDruk_22;GroeneDruk_23;GrijzeDruk_24;Ongehuwd_25;Gehuwd_26;Gescheiden_27;Verweduwd_28;Inwoners15JaarOfOuder_29;Ongehuwd_30;Gehuwd_31;Gescheiden_32;Verweduwd_33;NederlandseAchtergrond_34;TotaalMetMigratieachtergrond_35;WesterseMigratieachtergrond_36;TotaalNietWesterseMigratieachtergrond_37;Marokko_38;VoormaligeNederlandseAntillenAruba_39;Suriname_40;Turkije_41;OverigNietWesterseMigratieachtergrond_42;NederlandseAchtergrond_43;TotaalMetMigratieachtergrond_44;WesterseMigratieachtergrond_45;TotaalNietWesterseMigratieachtergrond_46;Marokko_47;VoormaligeNederlandseAntillenAruba_48;Suriname_49;Turkije_50;OverigNietWesterseMigratieachtergrond_51;ZeerSterkStedelijk_52;SterkStedelijk_53;MatigStedelijk_54;WeinigStedelijk_55;NietStedelijk_56;Bevolkingsdichtheid_57;Geboorte_58;GeboorteRelatief_59;Sterfte_60;SterfteRelatief_61;Geboorteoverschot_62;GeboorteoverschotRelatief_63;Nieuwvormingen_64;ZiektenVanHartEnVaatstelsel_65;ZiektenVanAdemhalingsstelsel_66;UitwendigeDoodsoorzaken_67;OverigeDoodsoorzaken_68;VestigingUitAndereGemeente_69;VertrekNaarAndereGemeente_70;BinnenlandsMigratiesaldo_71;BinnenlandsMigratiesaldoRelatief_72;VerhuismobiliteitRelatief_73;Immigratie_74;Emigratie_75;Migratiesaldo_76;MigratiesaldoRelatief_77;InwonersOp31December_78;Bevolkingsgroei_79;BevolkingsgroeiRelatief_80;GemiddeldAantalInwoners_81;TotaalAantalParticuliereHuishoudens_82;Eenpersoonshuishoudens_83;HuishoudensZonderKinderen_84;HuishoudensMetKinderen_85;Eenpersoonshuishoudens_86;HuishoudensZonderKinderen_87;HuishoudensMetKinderen_88;GemiddeldeHuishoudensgrootte_89;VoorraadOp1Januari_90;Nieuwbouwwoningen_91;SaldoVermeerderingWoningenRelatief_92;Woningdichtheid_93;Koopwoningen_94;Huurwoningen_95;EigendomOnbekend_96;Woningen_97;NietWoningen_98;GemiddeldeWoningwaarde_99;Basisonderwijs_100;SpeciaalBasisonderwijs_101;SpecialeScholen_102;VoortgezetOnderwijs_103;BeroepsopleidendeLeerweg_104;BeroepsbegeleidendeLeerweg_105;HogerBeroepsonderwijs_106;WetenschappelijkOnderwijs_107;VoortgezetOnderwijs_108;MiddelbaarBeroepsonderwijs_109;HogerBeroepsonderwijsBachelor_110;WoMasterDoctoraal_111;TotaalAantalBanen_112;ALandbouwBosbouwEnVisserij_113;BFNijverheidEnEnergie_114;GNCommercieleDienstverlening_115;OUNietCommercieleDienstverlening_116;ALandbouwBosbouwEnVisserij_117;BFNijverheidEnEnergie_118;GNCommercieleDienstverlening_119;OUNietCommercieleDienstverlening_120;TotaalPersonen_121;Mannen_122;Vrouwen_123;k_25Tot35Jaar_124;k_35Tot45Jaar_125;k_45Tot55Jaar_126;k_55Tot65Jaar_127;NederlandseAchtergrond_128;WesterseMigratieachtergrond_129;NietWesterseMigratieachtergrond_130;HoofdkostwinnersZonderPartner_131;HoofdkostwinnersMetPartner_132;PartnersVanHoofdkostwinner_133;TotaalActief_134;WerknemersParticulierBedrijf_135;Ambtenaren_136;Zelfstandigen_137;TotaalNietActief_138;Pensioenontvangers65JaarOfOuder_139;TotaalParticuliereHuishoudens_140;InkomenUitArbeid_141;InkomenUitEigenOnderneming_142;Overdrachtsinkomen_143;Eenpersoonshuishoudens_144;Meerpersoonshuishoudens_145;EigenWoning_146;Huurwoning_147;TotaalParticuliereHuishoudens_148;InkomenUitArbeid_149;InkomenUitEigenOnderneming_150;Overdrachtsinkomen_151;Eenpersoonshuishoudens_152;Meerpersoonshuishoudens_153;EigenWoning_154;Huurwoning_155;UitkeringsontvangersTotaal_156;TotDeAOWLeeftijd_157;VanafDeAOWLeeftijd_158;Werkloosheid_159;BijstandGerelateerdTotAOWLeeftijd_160;BijstandGerelateerdVanafAOWLeeftijd_161;BijstandTotDeAOWLeeftijd_162;ArbeidsongeschiktheidTotaal_163;WAOUitkering_164;WIAUitkeringWGARegeling_165;WajongUitkering_166;AOW_167;BedrijfsvestigingenTotaal_168;ALandbouwBosbouwEnVisserij_169;BFNijverheidEnEnergie_170;GIHandelEnHoreca_171;HJVervoerInformatieEnCommunicatie_172;KLFinancieleDienstenOnroerendGoed_173;MNZakelijkeDienstverlening_174;RUCultuurRecreatieOverigeDiensten_175;Rundvee_176;Schapen_177;Geiten_178;PaardenEnPonyS_179;Varkens_180;Kippen_181;Kalkoenen_182;Slachteenden_183;OverigPluimvee_184;Konijnen_185;Edelpelsdieren_186;TotaleOppervlakte_187;Akkerbouw_188;TuinbouwOpenGrond_189;TuinbouwOnderGlas_190;BlijvendGrasland_191;NatuurlijkGrasland_192;TijdelijkGrasland_193;Groenvoedergewassen_194;Stikstofuitscheiding_195;Fosfaatuitscheiding_196;KaliUitscheiding_197;DunneMest_198;VasteMest_199;PersonenautoS_200;PersonenautoSRelatief_201;PersonenautoSParticulieren_202;PersonenautoSParticulierenRelatief_203;Bedrijfsmotorvoertuigen_204;Motorfietsen_205;MotorfietsenRelatief_206;VoertuigenMetBromfietskenteken_207;VoertuigenMetBromfietskenteken_208;TotaleWeglengte_209;GemeentelijkeEnWaterschapswegen_210;ProvincialeWegen_211;Rijkswegen_212;AfstandTotHuisartsenpraktijk_213;AantalHuisartsenpraktijkenBinnen3Km_214;AfstandTotHuisartsenpost_215;AfstandTotZiekenhuis_216;AantalZiekenhuizenBinnen20Km_217;AfstandTotKinderdagverblijf_218;AantalKinderdagverblijvenBinnen3Km_219;AfstandTotSchoolBasisonderwijs_220;AantalBasisonderwijsscholenBinnen3Km_221;AfstandTotSchoolVmbo_222;AantalScholenVmboBinnen5Km_223;AfstandTotSchoolHavoVwo_224;AantalScholenHavoVwoBinnen5Km_225;AfstandTotGroteSupermarkt_226;AantalGroteSupermarktenBinnen3Km_227;AfstandTotRestaurant_228;AantalRestaurantsBinnen3Km_229;AfstandTotBibliotheek_230;AfstandTotBioscoop_231;AantalBioscopenBinnen10Km_232;AfstandTotZwembad_233;AfstandTotSportterrein_234;AfstandTotOpenbaarGroen_235;AfstandTotOpritHoofdverkeersweg_236;AfstandTotTreinstation_237;TotaalHuishoudelijkAfval_238;HuishoudelijkRestafval_239;GrofHuishoudelijkRestafval_240;GftAfval_241;OudPapierEnKarton_242;Verpakkingsglas_243;Textiel_244;KleinChemischAfval_245;OverigHuishoudelijkAfval_246;TotaleOppervlakte_247;Land_248;WaterTotaal_249;Binnenwater_250;Buitenwater_251;Omgevingsadressendichtheid_252;Verkeersterrein_253;BebouwdTerrein_254;SemiBebouwdTerrein_255;Recreatieterrein_256;AgrarischTerrein_257;BosEnOpenNatuurlijkTerrein_258;Verkeersterrein_259;BebouwdTerrein_260;SemiBebouwdTerrein_261;Recreatieterrein_262;AgrarischTerrein_263;BosEnOpenNatuurlijkTerrein_264;Verkeersterrein_265;BebouwdTerrein_266;SemiBebouwdTerrein_267;Recreatieterrein_268;AgrarischTerrein_269;BosEnOpenNatuurlijkTerrein_270;Code_271;Naam_272;Code_273;Naam_274;Code_275;Naam_276;Code_277;Naam_278;Code_279;Naam_280;Code_281;Naam_282;Code_283;Naam_284;Code_285;Naam_286;Code_287;Naam_288;Code_289;Naam_290;Code_291;Naam_292;Code_293;Naam_294;Code_295;Naam_296;Code_297;Naam_298;Code_299;Naam_300;Code_301;Naam_302;Code_303;Naam_304;Code_305;Naam_306;Code_307;Naam_308;Gemeenten_309;Wijken_310;Buurten_311;KoppelvariabeleRegioCode_312
21;NL01  ;2016JJ00;16979120;8417135;8561985;876854;930038;992880;1018727;1065946;4217738;4791629;2336560;748748;     5.2;     5.5;     5.8;     6.0;     6.3;    24.8;    28.2;    13.8;     4.4;    68.5;    37.9;    30.6;8112153;6727554;1278530;860883;14179348;    37.5;    47.4;     9.0;     6.1;13226829;3752291;1655699;2096592;385761;150981;349022;397471;813357;    77.9;    22.1;     9.8;    12.3;     2.3;     0.9;     2.1;     2.3;     4.8;3905490;4218960;2944460;2953260;2956950;504;172520;    10.1;148997;     8.7;23523;     1.4;46976;38647;11984;7714;43676;767488;767488;;;   105.2;230739;151545;79194;     4.7;17081507;102387;     6.0;17030313.5;7720787;2906334;2235783;2578670;    37.6;    29.0;    33.4;    2.17;7641323;54849;     5.9;227;    56.2;    42.5;     1.3;1569825;436552;209;1427506;33865;67051;995725;381862;102065;446585;267905;;;;;  7978.0;    97.5;  1110.0;  4187.0;  2583.0;1;14;52;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5013050;1613130;3399710;362900;517900;49770;464550;757880;284170;165260;218340;3397350;1470645;73780;224140;324110;123725;146705;386995;191190;4251456;783906;499556;82313;12478594;105619586;761988;930642;32586;363163;923312;179626135;    28.0;     5.1;     0.5;    38.5;     2.2;    13.7;    12.0;290;101;313;75480;2730;8100864;477;7187457;423;1032819;652544;38;1150833;68;139124;126025;7759;5340;     1.0;     9.6;     6.2;     6.9;     5.0;     0.8;    15.4;     0.7;    11.3;     2.6;     4.9;     3.2;     3.9;     0.9;    10.6;     0.8;    63.6;     1.9;     6.4;     2.9;     3.2;       .;       .;     1.8;     5.0;8413000;3218000;484000;1399000;896000;343000;75000;20000;1978000;41543.02;33679.96; 7863.06; 3679.81; 4183.25;1961;;;;;;;;;;;;;;;;;;;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;390;2981;12822;NL01      
45;LD01  ;2016JJ00;1718390;856917;861473;81207;91106;101304;107613;111583;391519;492582;258270;83206;     4.7;     5.3;     5.9;     6.3;     6.5;    22.8;    28.7;    15.0;     4.8;    72.6;    38.3;    34.3;804340;691642;124501;97907;1444773;    36.7;    47.9;     8.6;     6.8;1527077;191313;104991;86322;5479;9377;11223;8191;52052;    88.9;    11.1;     6.1;     5.0;     0.3;     0.5;     0.7;     0.5;     3.0;176270;192770;266500;367560;715300;207;15631;     9.1;16953;     9.9;-1322;    -0.8;5354;4633;1269;811;4886;83506;96071;-12565;    -7.3;   114.3;28035;10273;17762;    10.3;1722247;3857;     2.2;1720318.5;790543;298545;243739;248259;    37.8;    30.8;    31.4;    2.13;788884;4151;     4.5;95;    59.8;    38.9;     1.3;128036;37974;166;140002;3918;5422;101549;48739;11200;50096;24434;;;;;   697.1;     7.0;       .;   312.8;       .;1;       .;45;       .;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515880;178280;337600;41360;62610;2560;55260;77320;26900;11920;28850;337420;134525;12405;22100;32390;10215;10380;29720;17320;1059672;240238;44565;15703;532096;21539049;53468;81164;92;9529;29700;52655021;    30.2;     1.0;     0.1;    46.7;     2.3;    11.6;     8.1;228;72;287;19524;457;827474;482;782130;455;119419;81755;48;101457;59;23209;20664;1756;789;     1.4;     5.2;     8.3;    10.3;     1.3;     1.2;     8.7;     0.8;     6.0;     3.5;     2.8;     4.8;     2.4;     1.3;     6.3;     1.2;    29.5;     2.5;     9.9;     1.0;     4.7;       .;       .;     1.8;     7.0;963000;335000;40000;204000;102000;34000;9000;2000;238000;11388.83; 8283.05; 3105.78;  789.19; 2316.59;1154;;;;;;;;;;;;;;;;;;;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;59;493;2066;LD01      
69;LD02  ;2016JJ00;3583699;1782445;1801254;187235;206259;226786;228975;220480;854527;1018557;487071;153809;     5.2;     5.8;     6.3;     6.4;     6.2;    23.8;    28.4;    13.6;     4.3;    71.2;    40.6;    30.6;1666061;1492054;242305;183279;2963419;    35.3;    50.3;     8.2;     6.2;2990977;592722;273979;318743;37276;21548;44679;80381;134859;    83.5;    16.5;     7.6;     8.9;     1.0;     0.6;     1.2;     2.2;     3.8;295870;877690;802000;827250;780890;369;35933;    10.0;30635;     8.5;5298;     1.5;9683;8073;2638;1629;8612;154807;152105;2702;     0.8;   103.7;33816;22042;11774;     3.3;3603406;19707;     5.5;3593552.5;1553083;530051;467377;555655;    34.1;    30.1;    35.8;    2.27;1542353;12966;     4.7;159;    59.9;    38.6;     1.5;306775;81567;204;316159;8261;17443;226069;90427;25059;92005;40661;;;;;  1588.0;    19.4;   259.6;   769.8;   539.4;1;16;48;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;969590;333300;636290;77640;99140;8270;88070;162050;57100;31280;55200;635680;292670;21930;45800;68570;21630;29480;70155;35105;1706462;174294;188641;25125;3603930;32208453;165386;781478;598;132065;197446;50929432;    18.8;     3.7;     0.2;    45.2;     1.8;    14.8;    15.5;330;116;346;25511;917;1859296;519;1583957;442;249299;150616;42;232378;65;37871;33956;2705;1210;     1.2;     5.5;     7.2;     8.6;     1.9;     0.9;    10.4;     0.7;     8.9;     3.0;     3.2;     3.4;     2.5;     1.0;     7.0;     1.0;    25.2;     1.9;     7.6;     1.6;     3.5;       .;       .;     1.6;     4.2;1708000;530000;67000;393000;216000;77000;18000;4000;404000;10969.35; 9702.04; 1267.31; 1267.31;    0.00;1269;;;;;;;;;;;;;;;;;;;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;85;616;2983;LD02      
93;LD03  ;2016JJ00;8062022;3974255;4087767;441011;451297;464445;468083;516884;2124953;2208055;1045733;341561;     5.5;     5.6;     5.8;     5.8;     6.4;    26.4;    27.4;    13.0;     4.2;    66.2;    37.6;    28.6;4019657;3026633;638875;376857;6705269;    39.7;    45.1;     9.5;     5.6;5772668;2289354;887550;1401804;283620;99845;270799;246228;501312;    71.6;    28.4;    11.0;    17.4;     3.5;     1.2;     3.4;     3.1;     6.2;2988190;2270380;1146730;928700;728030;933;87955;    10.9;67514;     8.3;20441;     2.5;21124;17032;5275;3583;20501;378215;365716;12499;     1.5;   106.5;120378;89370;31008;     3.8;8125777;63755;     7.9;8093899.5;3744211;1502494;1009730;1231987;    40.1;    27.0;    32.9;    2.12;3689053;28426;     6.4;427;    52.2;    46.6;     1.2;798374;222924;218;692516;14983;28381;464602;166383;43970;195584;140995;;;;;  3942.0;    45.5;   433.4;  2192.0;  1271.0;1;11;56;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2104070;733130;1370940;157170;262420;31220;237230;324900;122250;77940;89530;1369740;742180;22590;105725;151780;70665;76145;214815;100460;633228;274284;56680;19365;454152;7316948;0;25500;117;30870;61630;43020870;    35.3;     8.6;     1.4;    37.4;     2.2;     9.7;     5.5;172;55;222;11841;362;3519151;437;3112574;386;427386;272523;34;564738;70;43887;39555;2219;2113;     0.8;    14.0;     5.3;     5.4;     8.2;     0.7;    21.9;     0.6;    15.3;     2.2;     7.0;     2.6;     5.5;     0.7;    14.6;     0.7;   102.3;     1.7;     5.3;     4.4;     2.7;       .;       .;     1.8;     4.7;3928000;1842000;296000;483000;355000;151000;31000;9000;762000;11893.28; 8639.00; 3254.28; 1387.62; 1866.66;2662;;;;;;;;;;;;;;;;;;;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;147;1242;5223;LD03      
117;LD04  ;2016JJ00;3615009;1803518;1811491;167401;181376;200345;214056;216999;846739;1072435;545486;170172;     4.6;     5.0;     5.5;     5.9;     6.0;    23.4;    29.7;    15.1;     4.7;    69.2;    35.7;    33.5;1622095;1517225;272849;202840;3065887;    35.0;    49.5;     8.9;     6.6;2936107;678902;389179;289723;59386;20211;22321;62671;125134;    81.2;    18.8;    10.8;     8.0;     1.6;     0.6;     0.6;     1.7;     3.5;445170;878110;729240;829750;732740;512;33001;     9.1;33895;     9.4;-894;    -0.2;10815;8909;2802;1691;9677;150960;153596;-2636;    -0.7;    99.4;48510;29860;18650;     5.1;3630077;15068;     4.2;3622543.0;1632950;575244;514937;542769;    35.2;    31.5;    33.2;    2.18;1621033;9306;     6.4;230;    60.2;    38.6;     1.2;336640;94087;211;278829;6703;15805;200935;75499;21370;92644;37749;;;;;  1736.0;    25.6;   306.9;   902.5;   501.3;1;18;52;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1046380;337520;708860;79670;93170;7670;83660;170210;65070;38730;43790;708440;301260;16850;50520;71370;21210;30700;72305;38305;852094;95090;209670;22120;7888416;44555136;543134;42500;31779;190699;634536;33020811;    29.3;     9.6;     0.7;    16.5;     2.3;    20.3;    21.3;480;182;421;18605;994;1894943;524;1708796;473;236715;147650;41;252260;70;34157;31851;1079;1228;     1.0;     5.8;     6.3;     6.9;     2.8;     0.8;     8.8;     0.7;     7.4;     2.8;     3.0;     3.4;     2.2;     0.9;     7.6;     0.8;    31.6;     2.0;     6.1;     2.0;     3.4;       .;       .;     1.9;     5.5;1813000;512000;80000;319000;223000;82000;18000;5000;575000; 7291.56; 7055.87;  235.69;  235.69;    0.00;1418;;;;;;;;;;;;;;;;;;;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;99;630;2550;LD04      
141;PV20  ;2016JJ00;583721;291058;292663;26637;28343;30701;36820;52753;141503;159560;81097;26307;     4.6;     4.9;     5.3;     6.3;     9.0;    24.2;    27.3;    13.9;     4.5;    65.0;    34.6;    30.4;297921;211779;42689;31332;498040;    42.6;    42.5;     8.6;     6.3;498137;85584;44996;40588;1785;5534;6246;4654;22369;    85.3;    14.7;     7.7;     7.0;     0.3;     0.9;     1.1;     0.8;     3.8;123330;64200;83050;114310;198830;251;5406;     9.3;5583;     9.6;-177;    -0.3;1766;1491;456;268;1602;33754;39880;-6126;   -10.5;   130.7;12156;5975;6181;    10.6;583581;-140;    -0.2;583651.0;290294;129969;81513;78812;    44.8;    28.1;    27.1;    1.98;274719;1717;     7.3;118;    54.4;    44.4;     1.2;40713;14032;155;43523;1259;2119;31032;15828;3372;22060;20396;;;;;   251.9;     1.7;       .;   112.5;       .;1;       .;45;       .;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;171750;65770;105980;13270;25000;1070;22440;28600;9690;4450;10820;105910;42515;3310;6140;9670;4000;3340;9870;6185;220067;63424;8714;3103;162849;5706031;25468;33000;60;3829;2025;15877121;    52.1;     0.7;     0.0;    30.9;     1.4;     8.9;     5.8;166;53;208;4104;112;262291;449;245369;420;34786;25330;43;34097;58;6687;5895;574;218;     1.2;     8.0;     6.3;     8.7;     1.7;     1.1;    14.5;     0.8;     6.9;     3.0;     4.3;     4.0;     4.1;     1.1;     9.3;     1.0;    53.6;     1.9;     8.9;     1.8;     4.7;       .;       .;     1.2;     5.1;288000;113000;14000;50000;32000;11000;3000;1000;64000; 2959.68; 2325.15;  634.53;   80.17;  554.36;1651;;;;;;;;;;;;;;;;;;;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;LD01      ;Noord-Nederland                                   ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;23;107;595;PV20      
165;PV21  ;2016JJ00;646040;323376;322664;32133;36342;40275;40739;36924;145530;185230;98010;30857;     5.0;     5.6;     6.2;     6.3;     5.7;    22.5;    28.7;    15.2;     4.8;    75.7;    40.7;    35.0;298647;265324;45832;36237;537290;    35.3;    49.4;     8.5;     6.7;586957;59083;32224;26859;2180;2516;3094;1736;17333;    90.9;     9.1;     5.0;     4.2;     0.3;     0.4;     0.5;     0.3;     2.7;46680;74840;87750;143160;293610;194;6017;     9.3;6286;     9.7;-269;    -0.4;2019;1755;445;303;1764;27908;27747;161;     0.2;   103.2;3583;2627;956;     1.5;646874;834;     1.3;646457.0;287248;101035;90065;96148;    35.2;    31.4;    33.5;    2.21;295540;1413;     3.1;89;    60.9;    37.6;     1.4;48520;13752;164;55279;1679;2244;39677;19526;4417;19066;2312;;;;;   253.7;     3.0;    41.3;   114.1;    95.3;1;16;45;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190210;62720;127490;15820;23250;830;20340;24690;8390;3260;10210;127440;54455;5545;10160;13000;3825;3745;11675;6505;583349;135722;20019;8223;106387;8296977;0;45;32;5700;20195;22122332;     9.1;     0.6;     0.1;    70.5;     2.9;    10.0;     6.8;298;93;393;10955;185;312132;483;296006;458;50600;30444;47;38970;60;8927;7931;668;327;     1.4;     4.5;    10.6;    12.8;     0.9;     1.3;     6.2;     0.8;     5.8;     3.5;     2.2;     5.0;     1.8;     1.4;     5.4;     1.3;    20.4;     2.9;    11.6;     0.6;     4.5;       .;       .;     2.2;     8.8;391000;124000;17000;82000;41000;13000;3000;1000;110000; 5748.76; 3323.65; 2425.11;  662.88; 1762.23;967;;;;;;;;;;;;;;;;;;;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;LD01      ;Noord-Nederland                                   ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;24;205;808;PV21      
189;PV22  ;2016JJ00;488629;242483;246146;22437;26421;30328;30054;21906;104486;147792;79163;26042;     4.6;     5.4;     6.2;     6.2;     4.5;    21.4;    30.2;    16.2;     5.3;    78.2;    39.8;    38.4;207772;214539;35980;30338;409443;    31.4;    52.4;     8.8;     7.4;441983;46646;27771;18875;1514;1327;1883;1801;12350;    90.5;     9.5;     5.7;     3.9;     0.3;     0.3;     0.4;     0.4;     2.5;6260;53730;95700;110090;222850;185;4208;     8.6;5084;    10.4;-876;    -1.8;1569;1387;368;240;1520;21844;28444;-6600;   -13.5;   109.3;12296;1671;10625;    21.7;491792;3163;     6.5;490210.5;213001;67541;72161;73299;    31.7;    33.9;    34.4;    2.25;218625;1021;     2.8;83;    64.9;    33.7;     1.4;38803;10190;182;41200;980;1059;30840;13385;3411;8970;1726;;;;;   191.5;     2.3;    29.9;    86.2;    73.1;1;16;45;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153920;49790;104130;12280;14360;650;12480;24030;8820;4210;7820;104070;37555;3550;5800;9720;2385;3290;8175;4630;256256;41092;15832;4377;262860;7536041;28000;48119;0;0;7480;14655569;    38.4;     1.9;     0.1;    27.8;     2.4;    16.8;    12.5;191;63;216;4465;160;253051;518;240755;493;34033;25981;53;28390;58;7595;6838;513;244;     1.6;     2.6;     7.8;     8.9;     1.3;     1.2;     5.2;     0.9;     5.1;     4.0;     2.0;     5.4;     1.3;     1.3;     3.9;     1.2;    12.7;     2.7;     8.8;     0.6;     5.2;       .;       .;     1.9;     7.1;284000;98000;9000;72000;30000;9000;3000;1000;63000; 2680.39; 2634.26;   46.14;   46.14;    0.00;800;;;;;;;;;;;;;;;;;;;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;LD01      ;Noord-Nederland                                   ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;12;181;663;PV22      
213;PV23  ;2016JJ00;1144280;573324;570956;61026;67476;73437;72460;69446;277376;315854;156334;50871;     5.3;     5.9;     6.4;     6.3;     6.1;    24.2;    27.6;    13.7;     4.4;    72.7;    41.4;    31.3;531106;481283;70701;61190;942341;    34.9;    51.1;     7.5;     6.5;975024;169256;79691;89565;4299;4692;5456;34473;40645;    85.2;    14.8;     7.0;     7.8;     0.4;     0.4;     0.5;     3.0;     3.6;132200;254670;218660;283190;255570;344;11728;    10.2;10134;     8.8;1594;     1.4;3135;2802;880;483;2834;41828;41566;262;     0.2;   101.8;8170;6595;1575;     1.4;1147687;3407;     3.0;1145983.5;490682;164836;148475;177371;    33.6;    30.3;    36.1;    2.30;493757;3652;     7.3;149;    59.7;    39.1;     1.2;92809;27349;193;102867;2949;5600;71930;30867;8607;31594;10123;;;;;   534.6;     5.2;    98.4;   252.6;   178.5;1;18;47;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;315440;110320;205130;25700;32920;2990;29450;53560;18850;9160;18960;204830;88505;8110;13410;22280;5985;9045;19200;10470;665824;57492;64819;8815;1627010;11790545;39000;181445;27;74238;11084;19504885;     7.2;     1.1;     0.1;    54.8;     1.8;    16.8;    18.3;370;126;404;11584;320;547328;478;506015;442;73427;50322;44;72244;63;13563;12368;842;353;     1.2;     6.1;     7.5;     9.0;     1.7;     0.9;    10.7;     0.7;     8.9;     2.9;     3.7;     3.2;     2.9;     1.1;     7.3;     0.9;    27.0;     1.7;     6.3;     1.2;     3.5;       .;       .;     1.6;     4.0;542000;163000;20000;126000;72000;25000;6000;1000;129000; 3420.74; 3322.32;   98.43;   98.43;    0.00;1316;;;;;;;;;;;;;;;;;;;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;LD02      ;Oost-Nederland                                    ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;          ;                                                  ;25;258;1057;PV23      
